Date,AAPL,MSFT,TSLA,^GSPC
2020-05-18,77.30705261230469,179.4146728515625,54.242000579833984,2953.909912109375
2020-05-19,76.86034393310547,178.17271423339844,53.867332458496094,2922.93994140625
2020-05-20,78.35514831542969,180.6441192626953,54.37066650390625,2971.610107421875
2020-05-21,77.7709732055664,178.474365234375,55.17333221435547,2948.510009765625
2020-05-22,78.27168273925781,178.55221557617188,54.45866775512695,2955.449951171875
2020-05-26,77.74151611328125,176.66461181640625,54.591331481933594,2991.77001953125
2020-05-27,78.08023834228516,176.89810180664062,54.68199920654297,3036.1298828125
2020-05-28,78.11459350585938,176.49917602539062,53.72066879272461,3029.72998046875
2020-05-29,78.03849792480469,178.2991943359375,55.66666793823242,3044.31005859375
2020-06-01,78.99821472167969,177.8905487060547,59.87333297729492,3055.72998046875
2020-06-02,79.36395263671875,179.91436767578125,58.770668029785156,3080.820068359375
2020-06-03,79.80084991455078,180.35220336914062,58.86399841308594,3122.8701171875
2020-06-04,79.11358642578125,177.9781494140625,57.62533187866211,3112.35009765625
2020-06-05,81.3668212890625,182.14248657226562,59.04399871826172,3193.929931640625
2020-06-08,81.847900390625,183.2711639404297,63.327999114990234,3232.389892578125
2020-06-09,84.43248748779297,184.67225646972656,62.711334228515625,3207.179931640625
2020-06-10,86.60472869873047,191.5220489501953,68.336669921875,3190.139892578125
2020-06-11,82.4468002319336,181.23765563964844,64.85600280761719,3002.10009765625
2020-06-12,83.15859985351562,182.6679229736328,62.35200119018555,3041.31005859375
2020-06-15,84.18702697753906,183.83551025390625,66.05999755859375,3066.590087890625
2020-06-16,86.41817474365234,188.34043884277344,65.47533416748047,3124.739990234375
2020-06-17,86.29790496826172,188.99232482910156,66.11933135986328,3113.489990234375
2020-06-18,86.33228302001953,191.01612854003906,66.9306640625,3115.340087890625
2020-06-19,85.83892822265625,189.8777313232422,66.72666931152344,3097.739990234375
2020-06-22,88.08479309082031,195.15130615234375,66.28800201416016,3117.860107421875
2020-06-23,89.9649429321289,196.4551239013672,66.78533172607422,3131.2900390625
2020-06-24,88.37688446044922,192.49505615234375,64.0566635131836,3050.330078125
2020-06-25,89.55011749267578,194.92747497558594,65.73200225830078,3083.760009765625
2020-06-26,86.79862213134766,191.0258331298828,63.982666015625,3009.050048828125
2020-06-29,88.79906463623047,193.07882690429688,67.29000091552734,3053.239990234375
2020-06-30,89.5403060913086,198.01187133789062,71.98733520507812,3100.2900390625
2020-07-01,89.37095642089844,199.1697235107422,74.64199829101562,3115.860107421875
2020-07-02,89.37095642089844,200.68756103515625,80.57733154296875,3130.010009765625
2020-07-06,91.76164245605469,205.00758361816406,91.43866729736328,3179.719970703125
2020-07-07,91.47692108154297,202.6238250732422,92.65733337402344,3145.320068359375
2020-07-08,93.60742950439453,207.080078125,91.05867004394531,3169.93994140625
2020-07-09,94.00997161865234,208.5298309326172,92.9520034790039,3152.050048828125
